,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,description,dataset
2392,23,17,295,0,0,1.0,1,0.0,1,1,0
2393,33,10,266,0,0,1.0,1,0.0,1,1,0
2394,40,16,305,0,0,1.0,1,0.0,1,0,0
2395,35,12,307,0,0,1.0,1,0.0,1,1,0
2396,23,14,263,0,0,1.0,1,0.0,1,1,0
2397,27,14,285,0,0,1.0,1,0.0,1,1,0
2398,26,16,302,0,0,1.0,1,0.0,1,1,0
2399,32,17,267,0,0,1.0,1,0.0,1,1,0
2400,25,18,267,0,0,1.0,1,0.0,1,1,0
2401,28,22,279,0,0,1.0,1,0.0,1,1,0
2402,29,15,270,0,0,1.0,1,0.0,1,1,0
2403,24,18,267,0,0,1.0,1,0.0,1,1,0
2404,24,15,301,0,0,1.0,1,0.0,1,1,0
2405,32,15,276,0,0,1.0,1,0.0,1,1,0
2406,31,8,259,0,0,1.0,1,0.0,1,1,0
2407,29,6,245,0,0,1.0,1,0.0,1,1,0
2408,28,20,288,0,0,1.0,1,0.0,1,1,0
2409,39,16,277,0,0,1.0,1,0.0,1,0,0
2410,26,13,262,0,0,1.0,1,0.0,1,1,0
2411,24,12,307,0,0,1.0,1,0.0,1,1,0
2412,20,16,303,0,0,1.0,1,0.0,1,1,0
2413,26,12,278,0,0,1.0,1,0.0,1,0,0
2414,31,18,270,0,0,1.0,1,0.0,1,0,0
2415,25,24,270,0,0,1.0,1,0.0,1,1,0
2416,26,12,288,0,0,1.0,1,0.0,1,0,0
2417,29,16,262,0,0,1.0,1,0.0,1,1,0
2418,29,7,241,0,0,1.0,1,0.0,1,1,0
2419,29,23,307,0,0,1.0,1,0.0,1,1,0
2420,20,12,272,0,0,1.0,1,0.0,1,1,0
2421,27,19,272,0,0,1.0,1,0.0,1,1,0
2422,30,16,273,0,0,1.0,1,0.0,1,1,0
2423,24,17,288,0,0,1.0,1,0.0,1,1,0
2424,24,22,260,0,0,1.0,1,0.0,1,1,0
2425,25,11,280,0,0,1.0,1,0.0,1,1,0
2426,27,16,299,0,0,1.0,1,0.0,1,1,0
2427,22,21,279,0,0,1.0,1,0.0,1,1,0
2428,23,17,287,0,0,1.0,1,0.0,1,1,0
2429,24,17,316,0,0,1.0,1,0.0,1,0,0
2430,34,15,274,0,0,1.0,1,0.0,1,1,0
2431,29,17,283,0,0,1.0,1,0.0,1,1,0
2432,31,20,295,0,0,1.0,1,0.0,1,0,0
2433,27,18,320,2,0,1.0,1,0.0,1,1,0
2434,16,13,294,0,0,1.0,1,0.0,1,0,0
2435,17,23,263,0,0,1.0,1,0.0,1,1,0
2436,31,15,316,0,0,1.0,1,0.0,1,1,0
2437,28,16,288,0,0,1.0,1,0.0,1,1,0
2438,31,12,290,0,0,1.0,1,0.0,1,1,0
2439,35,16,302,0,0,1.0,1,0.0,1,1,0
2440,29,19,313,0,0,1.0,1,0.0,1,1,0
2441,22,22,274,0,0,1.0,1,0.0,1,1,0
2442,27,18,272,0,0,1.0,1,0.0,1,1,0
2443,17,20,276,0,0,1.0,1,0.0,1,1,0
2444,36,18,301,0,0,1.0,1,0.0,1,1,0
2445,23,16,314,0,0,1.0,1,0.0,1,0,0
2446,29,22,278,0,0,1.0,1,0.0,1,1,0
2447,25,15,289,0,0,1.0,1,0.0,1,1,0
2448,28,16,331,0,0,1.0,1,0.0,1,1,0
2449,29,11,293,0,0,1.0,1,0.0,1,1,0
2450,36,14,303,1,0,1.0,1,0.0,1,1,0
2451,32,12,308,0,0,1.0,1,0.0,1,1,0
2452,31,13,287,0,0,1.0,1,0.0,1,0,0
2453,44,12,298,0,0,1.0,1,0.0,1,1,0
2454,27,11,307,0,0,1.0,1,0.0,1,1,0
2455,24,10,306,0,0,1.0,1,0.0,1,1,0
2456,24,13,283,0,0,1.0,1,0.0,1,1,0
2457,63,16,637,0,0,1.0,1,0.0,1,1,0
2458,20,11,282,0,0,1.0,1,0.0,1,1,0
2459,55,17,569,0,0,1.0,1,0.0,1,1,0
2460,32,14,285,0,0,1.0,1,0.0,1,1,0
2461,31,20,288,0,0,1.0,1,0.0,1,1,0
2462,67,27,681,0,0,1.0,1,0.0,1,1,0
2463,30,18,264,0,0,1.0,1,0.0,1,1,0
2464,20,11,289,0,0,1.0,1,0.0,1,1,0
2465,60,21,635,0,0,1.0,1,0.0,1,1,0
2466,30,16,308,0,0,1.0,1,0.0,1,1,0
2467,24,22,280,0,0,1.0,1,0.0,1,0,0
2468,61,21,649,0,0,1.0,1,0.0,1,1,0
2469,27,12,283,0,0,1.0,1,0.0,1,1,0
2470,24,18,271,0,0,1.0,1,0.0,1,1,0
2471,56,30,614,0,0,1.0,1,0.0,1,1,0
2472,20,21,277,0,0,1.0,1,0.0,1,1,0
2473,32,9,287,0,0,1.0,1,0.0,1,1,0
2474,27,15,294,0,0,1.0,1,0.0,1,1,0
2475,57,25,577,0,0,1.0,1,0.0,1,1,0
2476,27,20,289,0,0,1.0,1,0.0,1,1,0
2477,38,20,332,0,0,1.0,1,0.0,1,0,0
2478,25,22,266,0,0,1.0,1,0.0,1,1,0
2479,22,18,244,0,0,1.0,1,0.0,1,1,0
2480,26,21,259,0,0,1.0,1,0.0,1,1,0
2481,37,18,549,0,0,1.0,1,0.0,1,1,0
2482,28,15,270,0,0,1.0,1,0.0,1,1,0
2483,29,13,273,0,0,1.0,1,0.0,1,1,0
2484,32,8,291,0,0,1.0,1,0.0,1,1,0
2485,28,12,295,0,0,1.0,1,0.0,1,1,0
2486,26,16,280,0,0,1.0,1,0.0,1,1,0
2487,33,21,291,0,0,1.0,1,0.0,1,1,0
2488,30,25,262,0,0,1.0,1,0.0,1,1,0
2489,20,13,256,0,0,1.0,1,0.0,1,1,0
2490,25,18,319,0,0,1.0,1,0.0,1,0,0
2491,35,18,286,0,0,1.0,1,0.0,1,1,0
2492,29,17,281,0,0,1.0,1,0.0,1,0,0
2493,17,20,282,0,0,1.0,1,0.0,1,1,0
2494,25,25,250,0,0,1.0,1,0.0,1,1,0
2495,26,17,278,0,0,1.0,1,0.0,1,1,0
2496,38,14,283,0,0,1.0,1,0.0,1,1,0
2497,30,17,276,0,0,1.0,1,0.0,1,1,0
2498,28,14,249,0,0,1.0,1,0.0,1,1,0
2499,20,15,296,0,0,1.0,1,0.0,1,1,0
2500,24,17,273,0,0,1.0,1,0.0,1,1,0
2501,28,13,282,0,0,1.0,1,0.0,1,1,0
2502,32,9,308,0,0,1.0,1,0.0,1,0,0
2503,28,14,281,0,0,1.0,1,0.0,1,1,0
2504,29,18,280,0,0,1.0,1,0.0,1,1,0
2505,26,10,237,0,0,1.0,1,0.0,1,1,0
2506,28,16,266,0,0,1.0,1,0.0,1,1,0
2507,27,16,255,0,0,1.0,1,0.0,1,1,0
2508,23,21,253,0,0,1.0,1,0.0,1,1,0
2509,25,13,326,0,0,1.0,1,0.0,1,1,0
2510,29,19,303,0,0,1.0,1,0.0,1,0,0
2511,26,21,269,0,0,1.0,1,0.0,1,1,0
2512,25,19,302,0,0,1.0,1,0.0,1,1,0
2513,24,12,294,0,0,1.0,1,0.0,1,1,0
2514,38,11,262,0,0,1.0,1,0.0,1,1,0
2515,20,19,257,0,0,1.0,1,0.0,1,1,0
2516,35,21,270,0,0,1.0,1,0.0,1,1,0
2517,30,18,247,0,0,1.0,1,0.0,1,0,0
2518,22,22,258,0,0,1.0,1,0.0,1,1,0
2519,30,11,258,0,0,1.0,1,0.0,1,1,0
2520,28,13,276,0,0,1.0,1,0.0,1,1,0
2521,18,18,276,0,0,1.0,1,0.0,1,0,0
2522,25,21,274,0,0,1.0,1,0.0,1,1,0
2523,26,16,278,0,0,1.0,1,0.0,1,1,0
2524,27,17,311,0,0,1.0,1,0.0,1,1,0
2525,24,26,276,0,0,1.0,1,0.0,1,1,0
2526,32,16,264,0,0,1.0,1,0.0,1,1,0
2527,25,17,270,0,0,1.0,1,0.0,1,0,0
2528,28,14,249,0,0,1.0,1,0.0,1,1,0
2529,25,15,267,0,0,1.0,1,0.0,1,1,0
2530,25,14,269,0,0,1.0,1,0.0,1,0,0
2531,29,14,284,0,0,1.0,1,0.0,1,1,0
2532,26,9,299,0,0,1.0,1,0.0,1,1,0
2533,27,25,306,0,0,1.0,1,0.0,1,1,0
2534,26,15,274,0,0,1.0,1,0.0,1,1,0
2535,22,13,251,0,0,1.0,1,0.0,1,1,0
2536,35,13,275,0,0,1.0,1,0.0,1,1,0
2537,19,13,263,0,0,1.0,1,0.0,1,1,0
2538,22,13,260,0,0,1.0,1,0.0,1,1,0
2539,28,13,247,0,0,1.0,1,0.0,1,1,0
2540,33,22,319,0,0,1.0,1,0.0,1,1,0
2541,37,21,294,0,0,1.0,1,0.0,1,1,0
2542,29,13,306,0,0,1.0,1,0.0,1,1,0
2543,38,12,236,0,0,1.0,1,0.0,1,0,0
2544,24,20,250,0,0,1.0,1,0.0,1,1,0
2545,23,10,263,0,0,1.0,1,0.0,1,1,0
2546,29,14,280,0,0,1.0,1,0.0,1,0,0
2547,37,20,290,0,0,1.0,1,0.0,1,1,0
2548,31,15,261,0,0,1.0,1,0.0,1,1,0
2549,24,12,245,0,0,1.0,1,0.0,1,0,0
2550,24,9,264,0,0,1.0,1,0.0,1,1,0
2551,32,14,296,0,0,1.0,1,0.0,1,1,0
2552,25,20,263,0,0,1.0,1,0.0,1,0,0
2553,27,14,285,0,0,1.0,1,0.0,1,1,0
2554,20,19,243,0,0,1.0,1,0.0,1,1,0
2555,20,21,267,0,0,1.0,1,0.0,1,1,0
2556,20,14,254,0,0,1.0,1,0.0,1,1,0
2557,36,13,290,0,0,1.0,1,0.0,1,1,0
2558,28,15,285,0,0,1.0,1,0.0,1,1,0
2559,24,17,233,0,0,1.0,1,0.0,1,0,0
2560,29,13,280,0,0,1.0,1,0.0,1,0,0
2561,24,15,235,0,0,1.0,1,0.0,1,1,0
2562,18,12,255,0,0,1.0,1,0.0,1,0,0
2563,37,42,404,0,0,1.0,1,0.0,1,1,0
2564,33,18,264,0,0,1.0,1,0.0,1,1,0
2565,20,17,244,0,0,1.0,1,0.0,1,0,0
2566,29,12,239,0,0,1.0,1,0.0,1,1,0
2567,29,15,297,0,0,1.0,1,0.0,1,1,0
2568,20,12,254,0,0,1.0,1,0.0,1,1,0
2569,26,23,279,0,0,1.0,1,0.0,1,1,0
2570,31,18,250,0,0,1.0,1,0.0,1,1,0
2571,23,18,233,0,0,1.0,1,0.0,1,1,0
2572,40,23,272,0,0,1.0,1,0.0,1,1,0
2573,29,11,245,0,0,1.0,1,0.0,1,1,0
2574,27,22,275,0,0,1.0,1,0.0,1,1,0
2575,29,14,248,0,0,1.0,1,0.0,1,0,0
2576,37,16,297,0,0,1.0,1,0.0,1,1,0
2577,23,21,254,0,0,1.0,1,0.0,1,1,0
2578,26,11,230,0,0,1.0,1,0.0,1,1,0
2579,30,15,264,0,0,1.0,1,0.0,1,1,0
2580,38,22,302,0,0,1.0,1,0.0,1,1,0
2581,28,20,239,0,0,1.0,1,0.0,1,1,0
2582,26,21,281,0,0,1.0,1,0.0,1,1,0
2583,27,13,275,0,0,1.0,1,0.0,1,1,0
2584,32,16,251,0,0,1.0,1,0.0,1,1,0
2585,30,13,274,0,0,1.0,1,0.0,1,0,0
2586,31,20,259,0,0,1.0,1,0.0,1,1,0
2587,29,18,291,0,0,1.0,1,0.0,1,1,0
2588,56,25,522,0,0,1.0,1,0.0,1,1,0
2589,36,15,252,0,0,1.0,1,0.0,1,1,0
2590,13,21,273,0,0,1.0,1,0.0,1,0,0
2591,22,11,253,0,0,1.0,1,0.0,1,1,0
2592,26,12,307,0,0,1.0,1,0.0,1,1,0
2593,30,22,303,0,0,1.0,1,0.0,1,1,0
2594,34,20,280,0,0,1.0,1,0.0,1,0,0
2595,28,17,281,0,0,1.0,1,0.0,1,1,0
2596,30,14,265,0,0,1.0,1,0.0,1,1,0
2597,17,20,259,0,0,1.0,1,0.0,1,1,0
2598,30,15,271,0,0,1.0,1,0.0,1,1,0
2599,29,11,275,0,0,1.0,1,0.0,1,1,0
2600,53,13,299,0,0,1.0,1,0.0,1,1,0
2601,35,16,294,0,0,1.0,1,0.0,1,0,0
2602,36,16,290,0,0,1.0,1,0.0,1,1,0
2603,35,12,301,0,0,1.0,1,0.0,1,1,0
2604,26,13,238,0,0,1.0,1,0.0,1,1,0
2605,32,12,286,0,0,1.0,1,0.0,1,1,0
2606,29,17,252,0,0,1.0,1,0.0,1,0,0
2607,34,12,260,0,0,1.0,1,0.0,1,1,0
2608,40,16,284,0,0,1.0,1,0.0,1,1,0
2609,28,25,272,0,0,1.0,1,0.0,1,1,0
2610,26,17,278,0,0,1.0,1,0.0,1,1,0
2611,27,7,296,0,0,1.0,1,0.0,1,1,0
2612,37,20,300,0,0,1.0,1,0.0,1,0,0
2613,32,23,284,0,0,1.0,1,0.0,1,1,0
2614,61,42,435,0,0,1.0,1,0.0,1,1,0
2615,32,17,300,0,0,1.0,1,0.0,1,1,0
2616,19,13,275,0,0,1.0,1,0.0,1,0,0
2617,24,10,259,0,0,1.0,1,0.0,1,1,0
2618,37,12,290,0,0,1.0,1,0.0,1,1,0
2619,22,12,252,0,0,1.0,1,0.0,1,1,0
2620,14,10,237,0,0,1.0,1,0.0,1,1,0
2621,34,13,237,0,0,1.0,1,0.0,1,1,0
2622,22,15,216,0,0,1.0,1,0.0,1,1,0
2623,34,14,251,0,0,1.0,1,0.0,1,1,0
2624,21,14,251,0,0,1.0,1,0.0,1,0,0
2625,22,11,241,0,0,1.0,1,0.0,1,0,0
2626,29,7,221,0,0,1.0,1,0.0,1,1,0
2627,35,12,242,0,0,1.0,1,0.0,1,0,0
2628,30,11,272,0,0,1.0,1,0.0,1,1,0
2629,33,9,237,0,0,1.0,1,0.0,1,1,0
2630,22,7,263,0,0,1.0,1,0.0,1,1,0
2631,31,12,201,0,0,1.0,1,0.0,1,1,0
2632,26,17,215,0,0,1.0,1,0.0,1,1,0
2633,31,8,233,0,0,1.0,1,0.0,1,1,0
2634,28,19,224,0,0,1.0,1,0.0,1,1,0
2635,32,15,256,0,0,1.0,1,0.0,1,1,0
2636,28,8,240,0,0,1.0,1,0.0,1,0,0
2637,20,11,207,0,0,1.0,1,0.0,1,1,0
2638,30,12,224,0,0,1.0,1,0.0,1,1,0
2639,14,5,190,0,0,1.0,1,0.0,1,1,0
2640,28,7,205,0,0,1.0,1,0.0,1,1,0
2641,19,14,265,0,0,1.0,1,0.0,1,0,0
2642,29,9,197,0,0,1.0,1,0.0,1,1,0
2643,24,16,268,0,0,1.0,1,0.0,1,1,0
2644,22,11,244,0,0,1.0,1,0.0,1,0,0
2645,24,14,204,0,0,1.0,1,0.0,1,1,0
2646,31,11,242,0,0,1.0,1,0.0,1,1,0
2647,26,18,219,0,0,1.0,1,0.0,1,1,0
2648,26,11,218,0,0,1.0,1,0.0,1,1,0
2649,37,16,227,0,0,1.0,1,0.0,1,1,0
2650,26,8,232,0,0,1.0,1,0.0,1,1,0
2651,24,16,214,0,0,1.0,1,0.0,1,1,0
2652,19,12,228,0,0,1.0,1,0.0,1,1,0
2653,25,8,203,0,0,1.0,1,0.0,1,0,0
2654,35,13,221,0,0,1.0,1,0.0,1,1,0
2655,18,7,201,0,0,1.0,1,0.0,1,1,0
2656,25,8,210,0,0,1.0,1,0.0,1,1,0
2657,17,6,204,0,0,1.0,1,0.0,1,1,0
2658,27,14,202,0,0,1.0,1,0.0,1,1,0
2659,34,11,228,0,0,1.0,1,0.0,1,1,0
2660,23,12,210,0,0,1.0,1,0.0,1,1,0
2661,19,16,216,0,0,1.0,1,0.0,1,1,0
2662,25,8,222,0,0,1.0,1,0.0,1,1,0
2663,28,9,224,0,0,1.0,1,0.0,1,1,0
2664,23,12,214,0,0,1.0,1,0.0,1,1,0
2665,27,8,219,0,0,1.0,1,0.0,1,1,0
2666,30,11,228,0,0,1.0,1,0.0,1,1,0
2667,20,14,201,0,0,1.0,1,0.0,1,1,0
2668,21,15,236,0,0,1.0,1,0.0,1,1,0
2669,32,11,253,0,0,1.0,1,0.0,1,1,0
2670,21,12,211,0,0,1.0,1,0.0,1,1,0
2671,27,13,204,0,0,1.0,1,0.0,1,1,0
2672,21,7,210,0,0,1.0,1,0.0,1,1,0
2673,26,11,203,0,0,1.0,1,0.0,1,1,0
2674,2,0,37,0,0,1.0,1,0.0,1,0,0
2675,1,0,34,0,0,1.0,1,0.0,1,1,0
2676,4,1,23,0,0,1.0,1,0.0,1,0,0
2677,3,0,35,0,0,1.0,1,0.0,1,1,0
2678,3,1,22,0,0,1.0,1,0.0,1,1,0
2679,3,2,44,0,0,1.0,1,0.0,1,0,0
2680,4,1,32,0,0,1.0,1,0.0,1,1,0
2681,3,1,33,0,0,1.0,1,0.0,1,1,0
2682,2,1,30,0,0,1.0,1,0.0,1,0,0
2683,3,2,29,0,0,1.0,1,0.0,1,0,0
2684,4,0,37,0,0,1.0,1,0.0,1,1,0
2685,3,2,42,0,0,1.0,1,0.0,1,1,0
2686,3,2,24,0,0,1.0,1,0.0,1,1,0
2687,2,2,26,0,0,1.0,1,0.0,1,1,0
2688,3,1,22,0,0,1.0,1,0.0,1,0,0
2689,2,0,36,0,0,1.0,1,0.0,1,1,0
2690,2,0,40,0,0,1.0,1,0.0,1,1,0
2691,3,3,46,0,0,1.0,1,0.0,1,0,0
2692,0,0,32,0,0,1.0,1,0.0,1,1,0
2693,1,1,33,0,0,1.0,1,0.0,1,0,0
2694,3,1,27,0,0,1.0,1,0.0,1,0,0
2695,1,1,32,0,0,1.0,1,0.0,1,1,0
2696,2,0,21,0,0,1.0,1,0.0,1,1,0
2697,4,2,43,0,0,1.0,1,0.0,1,1,0
2698,2,1,24,0,0,1.0,1,0.0,1,1,0
2699,3,1,42,0,0,1.0,1,0.0,1,0,0
2700,2,0,39,0,0,1.0,1,0.0,1,0,0
2701,4,4,36,0,0,1.0,1,0.0,1,1,0
2702,3,0,37,0,0,1.0,1,0.0,1,1,0
2703,3,1,39,0,0,1.0,1,0.0,1,0,0
2704,4,3,31,0,0,1.0,1,0.0,1,1,0
2705,2,2,38,0,0,1.0,1,0.0,1,1,0
2706,2,0,31,0,0,1.0,1,0.0,1,1,0
2707,5,0,31,0,0,1.0,1,0.0,1,0,0
2708,3,3,32,0,0,1.0,1,0.0,1,1,0
2709,3,1,42,0,0,1.0,1,0.0,1,0,0
2710,4,0,17,0,0,1.0,1,0.0,1,0,0
2711,4,0,41,0,0,1.0,1,0.0,1,1,0
2712,2,2,24,0,0,1.0,1,0.0,1,0,0
2713,3,1,44,0,0,1.0,1,0.0,1,1,0
2714,1,2,21,0,0,1.0,1,0.0,1,1,0
2715,3,2,48,0,0,1.0,1,0.0,1,1,0
2716,3,0,48,0,0,1.0,1,0.0,1,1,0
2717,2,0,38,0,0,1.0,1,0.0,1,0,0
2718,5,1,36,0,0,1.0,1,0.0,1,0,0
2719,3,0,32,0,0,1.0,1,0.0,1,1,0
2720,1,0,11,0,0,1.0,1,0.0,1,1,0
2721,1,1,32,0,0,1.0,1,0.0,1,1,0
2722,3,3,54,0,0,1.0,1,0.0,1,1,0
2723,3,1,22,0,0,1.0,1,0.0,1,0,0
2724,2,0,31,0,0,1.0,1,0.0,1,1,0
2725,5,0,41,0,0,1.0,1,0.0,1,1,0
2726,3,0,29,0,0,1.0,1,0.0,1,1,0
2727,4,0,40,0,0,1.0,1,0.0,1,1,0
2728,2,0,31,0,0,1.0,1,0.0,1,1,0
2729,4,0,36,0,0,1.0,1,0.0,1,1,0
2730,2,2,29,0,0,1.0,1,0.0,1,0,0
2731,1,1,32,0,0,1.0,1,0.0,1,1,0
2732,3,1,34,0,0,1.0,1,0.0,1,1,0
2733,4,1,45,0,0,1.0,1,0.0,1,0,0
2734,3,0,21,0,0,1.0,1,0.0,1,0,0
2735,2,1,36,0,0,1.0,1,0.0,1,1,0
2736,1,4,25,0,0,1.0,1,0.0,1,1,0
2737,3,0,39,0,0,1.0,1,0.0,1,1,0
2738,1,1,24,0,0,1.0,1,0.0,1,1,0
2739,1,2,22,0,0,1.0,1,0.0,1,1,0
2740,3,0,42,0,0,1.0,1,0.0,1,1,0
2741,2,0,28,0,0,1.0,1,0.0,1,0,0
2742,4,0,33,0,0,1.0,1,0.0,1,0,0
2743,2,1,38,0,0,1.0,1,0.0,1,1,0
2744,2,3,36,0,0,1.0,1,0.0,1,1,0
2745,0,1,21,0,0,1.0,1,0.0,1,1,0
2746,2,0,29,0,0,1.0,1,0.0,1,0,0
2747,2,0,33,0,0,1.0,1,0.0,1,1,0
2748,2,1,36,0,0,1.0,1,0.0,1,0,0
2749,2,6,45,0,0,1.0,1,0.0,1,0,0
2750,3,3,33,0,0,1.0,1,0.0,1,1,0
2751,3,1,38,0,0,1.0,1,0.0,1,1,0
2752,4,1,24,0,0,1.0,1,0.0,1,0,0
2753,3,0,30,0,0,1.0,1,0.0,1,1,0
2754,1,1,25,0,0,1.0,1,0.0,1,0,0
2755,1,1,20,0,0,1.0,1,0.0,1,1,0
2756,3,1,23,0,0,1.0,1,0.0,1,0,0
2757,0,1,24,0,0,1.0,1,0.0,1,0,0
2758,4,1,24,0,0,1.0,1,0.0,1,0,0
2759,3,0,34,0,0,1.0,1,0.0,1,1,0
2760,1,1,23,0,0,1.0,1,0.0,1,1,0
2761,1,2,26,0,0,1.0,1,0.0,1,0,0
2762,4,0,25,0,0,1.0,1,0.0,1,1,0
2763,2,3,24,0,0,1.0,1,0.0,1,0,0
2764,6,2,26,0,0,1.0,1,0.0,1,1,0
2765,3,1,34,0,0,1.0,1,0.0,1,0,0
2766,3,1,22,0,0,1.0,1,0.0,1,0,0
2767,2,0,25,0,0,1.0,1,0.0,1,1,0
2768,0,1,34,0,0,1.0,1,0.0,1,0,0
2769,3,0,24,0,0,1.0,1,0.0,1,1,0
2770,4,0,28,0,0,1.0,1,0.0,1,1,0
2771,1,1,21,0,0,1.0,1,0.0,1,0,0
2772,2,1,22,0,0,1.0,1,0.0,1,1,0
2773,1,0,25,0,0,1.0,1,0.0,1,1,0
2774,3,0,24,0,0,1.0,1,0.0,1,1,0
2775,2,1,26,0,0,1.0,1,0.0,1,1,0
2776,3,1,28,0,0,1.0,1,0.0,1,1,0
2777,2,1,18,0,0,1.0,1,0.0,1,1,0
2778,3,0,31,0,0,1.0,1,0.0,1,0,0
2779,1,1,9,0,0,1.0,1,0.0,1,1,0
2780,4,0,28,0,0,1.0,1,0.0,1,1,0
2781,2,1,17,0,0,1.0,1,0.0,1,0,0
2782,4,1,27,0,0,1.0,1,0.0,1,0,0
2783,3,0,19,0,0,1.0,1,0.0,1,1,0
2784,3,1,20,0,0,1.0,1,0.0,1,1,0
2785,1,1,19,0,0,1.0,1,0.0,1,1,0
2786,6,0,19,0,0,1.0,1,0.0,1,0,0
2787,1,0,16,0,0,1.0,1,0.0,1,0,0
2788,0,0,17,0,0,1.0,1,0.0,1,0,0
2789,2,1,21,0,0,1.0,1,0.0,1,1,0
2790,0,0,20,0,0,1.0,1,0.0,1,1,0
2791,2,1,8,0,0,1.0,1,0.0,1,0,0
2792,3,0,15,0,0,1.0,1,0.0,1,0,0
2793,1,0,17,0,0,1.0,1,0.0,1,1,0
2794,3,0,16,0,0,1.0,1,0.0,1,1,0
2795,1,2,19,0,0,1.0,1,0.0,1,1,0
2796,2,2,15,0,0,1.0,1,0.0,1,0,0
2797,1,1,17,0,0,1.0,1,0.0,1,1,0
2798,1,2,20,0,0,1.0,1,0.0,1,1,0
2799,2,0,15,0,0,1.0,1,0.0,1,0,0
2800,2,1,20,0,0,1.0,1,0.0,1,1,0
2801,2,1,14,0,0,1.0,1,0.0,1,0,0
2802,1,0,18,0,0,1.0,1,0.0,1,1,0
2803,1,2,15,0,0,1.0,1,0.0,1,0,0
2804,2,2,15,0,0,1.0,1,0.0,1,1,0
2805,2,1,18,0,0,1.0,1,0.0,1,0,0
2806,3,1,22,0,0,1.0,1,0.0,1,0,0
2807,2,0,18,0,0,1.0,1,0.0,1,1,0
2808,2,0,22,0,0,1.0,1,0.0,1,1,0
2809,2,0,24,0,0,1.0,1,0.0,1,0,0
2810,1,1,12,0,0,1.0,1,0.0,1,1,0
2811,1,1,21,0,0,1.0,1,0.0,1,1,0
2812,2,1,19,0,0,1.0,1,0.0,1,0,0
2813,1,0,17,0,0,1.0,1,0.0,1,1,0
2814,0,1,17,0,0,1.0,1,0.0,1,0,0
2815,2,0,15,0,0,1.0,1,0.0,1,0,0
2816,2,0,16,0,0,1.0,1,0.0,1,0,0
2817,0,0,17,0,0,1.0,1,0.0,1,1,0
